Timestep,ReleaseNumber,StGrid,Mean_Relative_Abundance_Outside,Std_Error_Relative_Abundance_Outside,Aligned_Timestep,%
77,8,3328,0.285145,1.2703892666780764e-05,7,28.5145
78,1,3326,0.000119075,2.743657350199971e-07,78,0.011907473
78,1,3327,0.000118787,0,78,0.011878686
78,1,3328,0.000118333,0,78,0.011833333
78,2,3326,0.000264763,0,68,0.026476293
78,2,3327,0.000265328,0,68,0.026532767
78,2,3328,0.000265,0,68,0.0265
78,3,3326,0.000406884,2.6952157069427685e-06,58,0.040688439
78,3,3327,0.000437402,0,58,0.04374021
78,3,3328,0.000436667,0,58,0.043666667
78,4,3326,0,0,48,0
78,4,3327,0.000721602,0,48,0.072160245
78,4,3328,0.000721667,0,48,0.072166667
78,5,3326,9.328434990410919e-06,1.2573017487950795e-06,38,0.000932843
78,5,3327,0.001188979,6.080583648900446e-07,38,0.11889788
78,5,3328,0.00119,0,38,0.119
78,6,3326,0,0,28,0
78,6,3327,0.001824877,7.068487789825326e-06,28,0.182487708
78,6,3328,0.001955333,9.718253158046756e-07,28,0.195533333
78,7,3326,0,0,18,0
78,7,3327,0.039790713087536976,5.6016225226686334e-06,18,3.979071309
78,7,3328,0.039765333,6.757711644243709e-06,18,3.976533333
78,8,3326,0,0,8,0
78,8,3327,0.054860881,0.000108902,8,5.48608806
78,8,3328,0.23849399999999998,8.605553762277595e-06,8,23.8494
79,1,3326,0.000117703,2.7436573499999923e-07,79,0.01177029
79,1,3327,0.000118787,0,79,0.011878686
79,1,3328,0.000118333,0,79,0.011833333
79,2,3326,0.000252416,0,69,0.025241648
79,2,3327,0.000252006,0,69,0.025200578
79,2,3328,0.000251667,0,69,0.025166667
79,3,3326,0.00038713,2.1863351391942274e-06,59,0.038713005
79,3,3327,0.000416309,0,59,0.04163091
79,3,3328,0.000416667,0,59,0.041666667
79,4,3326,5.487314700241716e-07,3.360280268416359e-07,49,5.48731E-05
79,4,3327,0.000686077,0,49,0.06860774
79,4,3328,0.000686667,0,49,0.068666667
79,5,3326,3.10033280563657e-05,3.0242522415747223e-06,39,0.003100333
79,5,3327,0.001131251,6.080583648718385e-07,39,0.11312506
79,5,3328,0.001131667,0,39,0.113166667
79,6,3326,0,0,29,0
79,6,3327,0.001742059,5.9307774052777854e-06,29,0.174205932
79,6,3328,0.001859,8.498365856001162e-07,29,0.1859
79,7,3326,0,0,19,0
79,7,3327,0.033265207,4.9722173458943306e-06,19,3.326520666
79,7,3328,0.033250667,5.691123692979819e-06,19,3.325066667
79,8,3326,0,0,9,0
79,8,3327,0.083741853,5.8782399868200584e-05,9,8.374185283
79,8,3328,0.19759566666666667,1.7357355149259912e-05,9,19.75956667
80,1,3326,0.000117429,3.360280268268324e-07,80,0.011742853
80,1,3327,0.000117677,0,80,0.011767671
80,1,3328,0.000116667,0,80,0.011666667
80,2,3326,0.00024007,0,70,0.024007002
80,2,3327,0.000239794,0,70,0.023979404
80,2,3328,0.00024,0,70,0.024
80,3,3326,0.000364906,2.7777413569677493e-06,60,0.036490643
80,3,3327,0.000396326,0,60,0.039632627
80,3,3328,0.000395,0,60,0.0395
80,4,3326,5.487314700241716e-07,3.360280268416359e-07,50,5.48731E-05
80,4,3327,0.000652773,0,50,0.065277267
80,4,3328,0.000653333,0,50,0.065333333
80,5,3326,3.374698540648656e-05,3.320845605322203e-06,40,0.003374699
80,5,3327,0.001073522,9.92955151852163e-07,40,0.107352241
80,5,3328,0.001076333,3.33333333320008e-07,40,0.107633333
80,6,3326,0,0,30,0
80,6,3327,0.001633708,7.208334655115378e-06,30,0.163370794
80,6,3328,0.00176,2.6352313834757502e-06,30,0.176
80,7,3326,0,0,20,0
80,7,3327,0.027295667165867482,9.35040090643465e-06,20,2.729566717
80,7,3328,0.027773333,3.3747427885509706e-06,20,2.777333333
80,8,3326,0,0,10,0
80,8,3327,0.045072177,9.180634262025478e-05,10,4.50721769
80,8,3328,0.16119066666666665,3.7967822633853504e-05,10,16.11906667
80,9,3326,0,0,0,0
80,9,3327,0,0,0,0
80,9,3328,0,0,0,0
81,1,3326,0.000115234,6.135004341790572e-07,81,0.011523361
81,1,3327,0.000116567,0,81,0.011656655
81,1,3328,0.000116667,0,81,0.011666667
81,2,3326,0.000227449,2.7436573501999646e-07,71,0.022744919
81,2,3327,0.000228692,0,71,0.022869247
81,2,3328,0.000228333,0,71,0.022833333
81,3,3326,0.000322654,3.371462596394926e-06,61,0.03226541
81,3,3327,0.000376343,0,61,0.037634343
81,3,3328,0.000376667,0,61,0.037666667
81,4,3326,2.743657350120858e-07,2.743657350120858e-07,51,2.74366E-05
81,4,3327,0.000621688,0,51,0.062168826
81,4,3328,0.000621667,0,51,0.062166667
81,5,3326,5.1580758182272137e-05,5.358918391180956e-06,41,0.005158076
81,5,3327,0.001018237,1.5462706227984351e-06,41,0.101823656
81,5,3328,0.001024,6.666666666799991e-07,41,0.1024
81,6,3326,0,0,31,0
81,6,3327,0.001411454,9.618091846570705e-06,31,0.141145438
81,6,3328,0.001648667,4.606758320354387e-06,31,0.164866667
81,7,3326,0,0,21,0
81,7,3327,0.019199954,2.63470129472865e-05,21,1.919995382
81,7,3328,0.023075667,6.761820925033063e-06,21,2.307566667
81,8,3326,0,0,11,0
81,8,3327,0.028204442184656918,6.833955672548037e-05,11,2.820444218
81,8,3328,0.12466599999999997,6.85537096816148e-05,11,12.4666
81,9,3326,0,0,1,0
81,9,3327,0,0,1,0
81,9,3328,0,0,1,0
82,1,3326,0.000113862,6.135004341790572e-07,82,0.011386178
82,1,3327,0.000116567,0,82,0.011656655
82,1,3328,0.000115,0,82,0.0115
82,2,3326,0.000216475,2.7436573501999646e-07,72,0.021647456
82,2,3327,0.000216481,0,72,0.021648073
82,2,3328,0.000216667,0,72,0.021666667
82,3,3326,0.000305643,2.7230021704018566e-06,62,0.030564343
82,3,3327,0.000358581,0,62,0.035858091
82,3,3328,0.000358333,0,62,0.035833333
82,4,3326,5.487314700241716e-07,3.360280268416359e-07,52,5.48731E-05
82,4,3327,0.000590382,2.2203152182001164e-07,52,0.059038182
82,4,3328,0.00059,0,52,0.059
82,5,3326,8.285845197364991e-05,4.241591330520253e-06,42,0.008285845
82,5,3327,0.000968279,1.546270622798445e-06,42,0.096827947
82,5,3328,0.000973333,7.453559925148183e-07,42,0.097333333
82,6,3326,0,0,32,0
82,6,3327,0.001333521,6.636848652279058e-06,32,0.133352132
82,6,3328,0.001564667,5.201495511445209e-06,32,0.156466667
82,7,3326,0,0,22,0
82,7,3327,0.015821078118460417,1.4565504753017756e-05,22,1.582107812
82,7,3328,0.019281667,4.944132324731897e-06,22,1.928166667
82,8,3326,0,0,12,0
82,8,3327,0.023194078863376162,8.260467851400992e-05,12,2.319407886
82,8,3328,0.10128433333333331,7.091387577744326e-05,12,10.12843333
82,9,3326,0,0,2,0
82,9,3327,0,0,2,0
82,9,3328,0,0,2,0
83,1,3326,0.000113862,6.135004341790572e-07,83,0.011386178
83,1,3327,0.000115456,0,83,0.011545639
83,1,3328,0.000115,0,83,0.0115
83,2,3326,0.0002055,2.743657350000002e-07,73,0.020549994
83,2,3327,0.000206489,0,73,0.020648932
83,2,3328,0.000206667,0,73,0.020666667
83,3,3326,0.000290828,1.7886457596092286e-06,63,0.029082768
83,3,3327,0.000340818,0,63,0.034081839
83,3,3328,0.00034,0,63,0.034
83,4,3326,5.487314700241716e-07,3.360280268416359e-07,53,5.48731E-05
83,4,3327,0.000561518,2.2203152181999989e-07,53,0.056151772
83,4,3328,0.000561667,0,53,0.056166667
83,5,3326,9.657673872421864e-05,4.957599793553496e-06,43,0.009657674
83,5,3327,0.000921209,1.7693000845417606e-06,43,0.092120878
83,5,3328,0.000925,7.453559924924593e-07,43,0.0925
83,6,3326,2.743657350120858e-07,2.743657350120858e-07,33,2.74366E-05
83,6,3327,0.0012678,6.191057455580985e-06,33,0.126779999
83,6,3328,0.001487333,5.416025603086923e-06,33,0.148733333
83,7,3326,0,0,23,0
83,7,3327,0.013212652,9.225670234030343e-06,23,1.32126518
83,7,3328,0.016122,5.436502143431316e-06,23,1.6122
83,8,3326,0,0,13,0
83,8,3327,0.019316298,5.790469709931921e-05,13,1.931629833
83,8,3328,0.084517,7.289909312039817e-05,13,8.4517
83,9,3326,0,0,3,0
83,9,3327,0,0,3,0
83,9,3328,0,0,3,0
84,1,3326,0.00011249,6.135004342014139e-07,84,0.011248995
84,1,3327,0.000114346,0,84,0.011434623
84,1,3328,0.000113333,0,84,0.011333333
84,2,3326,0.000121818,2.7436573499999923e-07,74,0.012181839
84,2,3327,0.000123227,0,74,0.012322749
84,2,3328,0.000121667,0,74,0.012166667
84,3,3326,0.000278207,2.00681234183929e-06,64,0.027820686
84,3,3327,0.000324166,0,64,0.032416602
84,3,3328,0.000323333,0,64,0.032333333
84,4,3326,5.487314700241716e-07,3.360280268416359e-07,54,5.48731E-05
84,4,3327,0.000534874,2.2203152181997956e-07,54,0.053487394
84,4,3328,0.000535,0,54,0.0535
84,5,3326,9.932039607435405e-05,7.911539469035616e-06,44,0.00993204
84,5,3327,0.000875692,1.7693000845442543e-06,44,0.087569232
84,5,3328,0.00088,7.453559924924911e-07,44,0.088
84,6,3326,2.743657350120858e-07,2.743657350120858e-07,34,2.74366E-05
84,6,3327,0.001210738,5.365634171352747e-06,34,0.121073789
84,6,3328,0.001415333,5.201495511449373e-06,34,0.141533333
84,7,3326,0,0,24,0
84,7,3327,0.011058724,1.607468349909631e-05,24,1.105872401
84,7,3328,0.013482667,4.552166761260292e-06,24,1.348266667
84,8,3326,0,0,14,0
84,8,3327,0.016194757,5.209632674381125e-05,14,1.619475717
84,8,3328,0.070702667,6.886903835863937e-05,14,7.070266667
84,9,3326,0,0,4,0
84,9,3327,0,0,4,0
84,9,3328,0,0,4,0
85,1,3326,0.000113039,3.3602802685132837e-07,85,0.011303868
85,1,3327,0.000113236,0,85,0.011323608
85,1,3328,0.000113333,0,85,0.011333333
85,2,3326,0.000121818,2.7436573499999923e-07,75,0.012181839
85,2,3327,0.000122117,0,75,0.012211734
85,2,3328,0.000121667,0,75,0.012166667
85,3,3326,0.000272994,1.2270008683692929e-06,65,0.027299391
85,3,3327,0.000308624,0,65,0.030862382
85,3,3328,0.000308333,0,65,0.030833333
85,4,3326,5.487314700241716e-07,3.360280268416359e-07,55,5.48731E-05
85,4,3327,0.00050823,2.2203152179999524e-07,55,0.050823015
85,4,3328,0.000508333,0,55,0.050833333
85,5,3326,9.520491004916796e-05,7.083207249510815e-06,45,0.009520491
85,5,3327,0.000833506,1.2851003419100042e-06,45,0.083350633
85,5,3328,0.000836667,7.45355992492472e-07,45,0.083666667
85,6,3326,2.743657350120858e-07,2.743657350120858e-07,35,2.74366E-05
85,6,3327,0.001170106,3.3855256944835265e-06,35,0.117010612
85,6,3328,0.001351333,4.666666666657171e-06,35,0.135133333
85,7,3326,0,0,25,0
85,7,3327,0.009435896,1.793377066702979e-05,25,0.943589561
85,7,3328,0.011283333,5.400617248669894e-06,25,1.128333333
85,8,3326,0,0,15,0
85,8,3327,0.024838,5.035344989395927e-05,15,2.483800025
85,8,3328,0.060144,4.3898873688408166e-05,15,6.0144
85,9,3326,0,0,5,0
85,9,3327,0,0,5,0
85,9,3328,0,0,5,0
86,1,3326,0.000111941,3.3602802685132715e-07,86,0.011194122
86,1,3327,0.000113236,0,86,0.011323608
86,1,3328,0.000113333,0,86,0.011333333
86,2,3326,0.000120447,2.7436573501999985e-07,76,0.012044656
86,2,3327,0.000121007,0,76,0.012100718
86,2,3328,0.00012,0,76,0.012
86,3,3326,0.000272171,6.994981183346874e-07,66,0.027217081
86,3,3327,0.000293082,0,66,0.029308161
86,3,3328,0.000293333,0,66,0.029333333
86,4,3326,8.230972050362575e-07,3.360280268416359e-07,56,8.23097E-05
86,4,3327,0.000483807,2.220315218200018e-07,56,0.048380669
86,4,3328,0.000483333,0,56,0.048333333
86,5,3326,8.807140093886668e-05,6.570472218995019e-06,46,0.00880714
86,5,3327,0.000795539,1.0877278705054526e-06,46,0.079553894
86,5,3328,0.000795333,6.236095644534182e-07,46,0.079533333
86,6,3326,2.743657350120858e-07,2.743657350120858e-07,36,2.74366E-05
86,6,3327,0.001170106,4.002730183373374e-06,36,0.117010612
86,6,3328,0.001298333,3.027650354092023e-06,36,0.129833333
86,7,3326,0,0,26,0
86,7,3327,0.008147669,9.014862590536661e-06,26,0.814766872
86,7,3328,0.009462,5.1207638319185835e-06,26,0.9462
86,8,3326,0,0,16,0
86,8,3327,0.042430446,3.2824640370124253e-05,16,4.243044585
86,8,3328,0.051675,2.757313507343095e-05,16,5.1675
86,9,3326,0,0,6,0
86,9,3327,0,0,6,0
86,9,3328,0,0,6,0
87,1,3326,0.000112216,2.743657350199971e-07,87,0.011221559
87,1,3327,0.000112126,0,87,0.011212592
87,1,3328,0.000111667,0,87,0.011166667
87,2,3326,0.000120721,0,77,0.012072092
87,2,3327,0.000119897,0,77,0.011989702
87,2,3328,0.00012,0,77,0.012
87,3,3326,0.000267232,7.999067012271632e-07,67,0.026723223
87,3,3327,0.00027865,0,67,0.027864956
87,3,3328,0.000278333,0,67,0.027833333
87,4,3326,5.212948965229631e-06,1.0080840805249076e-06,57,0.000521295
87,4,3327,0.000459383,2.220315218200018e-07,57,0.045938322
87,4,3328,0.00046,0,57,0.046
87,5,3326,8.64252065288006e-05,6.346097836742932e-06,47,0.008642521
87,5,3327,0.000758904,2.719319676363257e-07,47,0.075890374
87,5,3328,0.000758,3.3333333334000813e-07,47,0.0758
87,6,3326,2.743657350120858e-07,2.743657350120858e-07,37,2.74366E-05
87,6,3327,0.00120008,3.3855256944753255e-06,37,0.120008038
87,6,3328,0.001248,9.71825315811551e-07,37,0.1248
87,7,3326,0,0,27,0
87,7,3327,0.007609686,8.147377033691535e-06,27,0.760968635
87,7,3328,0.007946667,3.4560735588919467e-06,27,0.794666667
87,8,3326,0,0,17,0
87,8,3327,0.045877707,1.4408973350517148e-05,17,4.587770726
87,8,3328,0.046558333,1.3974182544178853e-05,17,4.655833333
87,9,3326,0,0,7,0
87,9,3327,0,0,7,0
87,9,3328,0.27568699999999996,4.078875117263036e-05,7,27.5687
88,1,3326,0.000110844,2.7436573499999923e-07,88,0.011084376
88,1,3327,0.000111016,0,88,0.011101576
88,1,3328,0.000111667,0,88,0.011166667
88,2,3326,0.000119349,0,78,0.011934909
88,2,3327,0.000118787,0,78,0.011878686
88,2,3328,0.000118333,0,78,0.011833333
88,3,3326,0.000261196,1.1144788840859393e-06,68,0.026119618
88,3,3327,0.000265328,0,68,0.026532767
88,3,3328,0.000265,0,68,0.0265
88,4,3326,6.58477764029006e-06,7.999067012246726e-07,58,0.000658478
88,4,3327,0.000437402,0,58,0.04374021
88,4,3328,0.000436667,0,58,0.043666667
88,5,3326,7.70967715383961e-05,7.067248069091471e-06,48,0.007709677
88,5,3327,0.00072138,2.2203152181997956e-07,48,0.072138041
88,5,3328,0.000721667,0,48,0.072166667
88,6,3326,2.743657350120858e-07,2.743657350120858e-07,38,2.74366E-05
88,6,3327,0.001176767,2.047029486301968e-06,38,0.117676707
88,6,3328,0.00119,0,38,0.119
88,7,3326,0,0,28,0
88,7,3327,0.001962759,0,28,0.196275865
88,7,3328,0.001963333,0,28,0.196333333
88,8,3326,0,0,18,0
88,8,3327,0.038933893,7.08764125901097e-06,18,3.893389344
88,8,3328,0.039867333333333276,1.7159383568354607e-06,18,3.986733333
88,9,3326,0,0,8,0
88,9,3327,0,0,8,0
88,9,3328,0.23561799999999997,2.5096480496936224e-05,8,23.5618
89,1,3326,0.000109472,2.743657350200019e-07,89,0.010947193
89,1,3327,0.000109906,0,89,0.01099056
89,1,3328,0.00011,0,89,0.011
89,2,3326,0.000117977,0,79,0.011797727
89,2,3327,0.000118787,0,79,0.011878686
89,2,3328,0.000118333,0,79,0.011833333
89,3,3326,0.00024885,1.1144788840711583e-06,69,0.024884972
89,3,3327,0.000252006,0,69,0.025200578
89,3,3328,0.000251667,0,69,0.025166667
89,4,3326,1.2346458075543863e-05,1.0626139224717661e-06,59,0.001234646
89,4,3327,0.000416309,0,59,0.04163091
89,4,3328,0.000416667,0,59,0.041666667
89,5,3326,7.51762113933115e-05,7.290078800904541e-06,49,0.007517621
89,5,3327,0.000685855,2.2203152181997956e-07,49,0.068585537
89,5,3328,0.000686667,0,49,0.068666667
89,6,3326,2.743657350120858e-07,2.743657350120858e-07,39,2.74366E-05
89,6,3327,0.001122369,7.84999973559238e-07,39,0.112236934
89,6,3328,0.001131667,0,39,0.113166667
89,7,3326,0,0,29,0
89,7,3327,0.001867285,0,29,0.18672851
89,7,3328,0.001866667,0,29,0.186666667
89,8,3326,0,0,19,0
89,8,3327,0.032678155,1.3979172323067585e-05,19,3.267815532
89,8,3328,0.033331667,1.3944333775661352e-06,19,3.333166667
89,9,3326,0,0,9,0
89,9,3327,0,0,9,0
89,9,3328,0.19761866666666666,3.069292354200274e-05,9,19.76186667
90,1,3326,0.000109472,2.743657350200019e-07,90,0.010947193
90,1,3327,0.000109906,0,90,0.01099056
90,1,3328,0.00011,0,90,0.011
90,2,3326,0.000117977,0,80,0.011797727
90,2,3327,0.000117677,0,80,0.011767671
90,2,3328,0.000116667,0,80,0.011666667
90,3,3326,0.000237601,9.099681983612569e-07,70,0.023760073
90,3,3327,0.000239794,0,70,0.023979404
90,3,3328,0.00024,0,70,0.024
90,4,3326,1.975433292087018e-05,1.195932512487941e-06,60,0.001975433
90,4,3327,0.000396326,0,60,0.039632627
90,4,3328,0.000395,0,60,0.0395
90,5,3326,7.023762816309397e-05,6.8646284968306915e-06,50,0.007023763
90,5,3327,0.000652551,2.2203152181998633e-07,50,0.065255064
90,5,3328,0.000653333,0,50,0.065333333
90,6,3326,0,0,40,0
90,6,3327,0.001067972,9.28824494662697e-07,40,0.106797162
90,6,3328,0.001076667,0,40,0.107666667
90,7,3326,0,0,30,0
90,7,3327,0.001776252,0,30,0.177625217
90,7,3328,0.001776667,0,30,0.177666667
90,8,3326,0,0,20,0
90,8,3327,0.027372046009371896,1.4614498643965904e-05,20,2.737204601
90,8,3328,0.027870667,1.1303883305229527e-06,20,2.787066667
90,9,3326,0,0,10,0
90,9,3327,2.220315218151521e-06,7.849999735633145e-07,10,0.000222032
90,9,3328,0.16549133333333327,1.5858751527147696e-05,10,16.54913333
90,10,3326,0,0,0,0
90,10,3327,0,0,0,0
90,10,3328,0,0,0,0
91,1,3326,0.0001081,2.7436573499999923e-07,91,0.01081001
91,1,3327,0.000108795,0,91,0.010879545
91,1,3328,0.000108333,0,91,0.010833333
91,2,3326,0.000116605,0,81,0.011660544
91,2,3327,0.000116567,0,81,0.011656655
91,2,3328,0.000116667,0,81,0.011666667
91,3,3326,0.000225529,6.994981183425242e-07,71,0.022552863
91,3,3327,0.000228692,0,71,0.022869247
91,3,3328,0.000228333,0,71,0.022833333
91,4,3326,2.3869818946051467e-05,2.3601832947051867e-06,61,0.002386982
91,4,3327,0.000376343,0,61,0.037634343
91,4,3328,0.000376667,0,61,0.037666667
91,5,3326,6.667087360793684e-05,6.098083218116059e-06,51,0.006667087
91,5,3327,0.000621466,2.2203152181997956e-07,51,0.062146623
91,5,3328,0.000621667,0,51,0.062166667
91,6,3326,0,0,41,0
91,6,3327,0.001015794,9.288244946626743e-07,41,0.101579421
91,6,3328,0.001025,0,41,0.1025
91,7,3326,0,0,31,0
91,7,3327,0.00168966,0,31,0.168965988
91,7,3328,0.00169,0,31,0.169
91,8,3326,0,0,21,0
91,8,3327,0.022905882,1.134861296922436e-05,21,2.290588195
91,8,3328,0.023304333333333323,4.08248290471672e-07,21,2.330433333
91,9,3326,0,0,11,0
91,9,3327,0.014065253,3.632540196782044e-05,11,1.406525284
91,9,3328,0.1384713333333333,1.799228229609471e-05,11,13.84713333
91,10,3326,0,0,1,0
91,10,3327,0,0,1,0
91,10,3328,0,0,1,0
92,1,3326,0.0001081,2.7436573499999923e-07,92,0.01081001
92,1,3327,0.000107685,0,92,0.010768529
92,1,3328,0.000108333,0,92,0.010833333
92,2,3326,0.000115234,0,82,0.011523361
92,2,3327,0.000116567,0,82,0.011656655
92,2,3328,0.000115,0,82,0.0115
92,3,3326,0.00021428,7.999067012254458e-07,72,0.021427964
92,3,3327,0.000216481,0,72,0.021648073
92,3,3328,0.000216667,0,72,0.021666667
92,4,3326,2.6064744826148152e-05,1.7886457595959827e-06,62,0.002606474
92,4,3327,0.000358581,0,62,0.035858091
92,4,3328,0.000358333,0,62,0.035833333
92,5,3326,6.749397081297311e-05,6.39631210028329e-06,52,0.006749397
92,5,3327,0.000590382,2.220315218200252e-07,52,0.059038182
92,5,3328,0.00059,0,52,0.059
92,6,3326,0,0,42,0
92,6,3327,0.000965837,1.1643431232636465e-06,42,0.096583712
92,6,3328,0.000975,0,42,0.0975
92,7,3326,0,0,32,0
92,7,3327,0.001606842,4.440630436399819e-07,32,0.160684212
92,7,3328,0.001606667,0,32,0.160666667
92,8,3326,0,0,22,0
92,8,3327,0.0191198,1.1071561260439927e-05,22,1.911980044
92,8,3328,0.019476,1.1303883305228995e-06,22,1.9476
92,9,3326,0,0,12,0
92,9,3327,0.019138229,4.3907259743122605e-05,12,1.913822905
92,9,3328,0.11297799999999995,1.8539747091645597e-05,12,11.2978
92,10,3326,0,0,2,0
92,10,3327,0,0,2,0
92,10,3328,0,0,2,0
93,1,3326,0.000107003,0,93,0.010700264
93,1,3327,0.000107685,0,93,0.010768529
93,1,3328,0.000106667,0,93,0.010666667
93,2,3326,0.000115234,0,83,0.011523361
93,2,3327,0.000115456,0,83,0.011545639
93,2,3328,0.000115,0,83,0.0115
93,3,3326,0.000203305,9.099681983612569e-07,73,0.020330501
93,3,3327,0.000206489,0,73,0.020648932
93,3,3328,0.000206667,0,73,0.020666667
93,4,3326,2.277235600600312e-05,2.0623107052534046e-06,63,0.002277236
93,4,3327,0.000340818,0,63,0.034081839
93,4,3328,0.00034,0,63,0.034
93,5,3326,6.612214213791269e-05,5.3904314138857885e-06,53,0.006612214
93,5,3327,0.000561518,2.2203152181998633e-07,53,0.056151772
93,5,3328,0.000561333,3.3333333332001434e-07,53,0.056133333
93,6,3326,5.487314700241716e-07,3.360280268416359e-07,43,5.48731E-05
93,6,3327,0.000914326,1.9734593326737344e-06,43,0.091432581
93,6,3328,0.000926333,3.3333333331998724e-07,43,0.092633333
93,7,3326,0,0,33,0
93,7,3327,0.001523802,5.660715311827597e-07,33,0.152380233
93,7,3328,0.001528333,0,33,0.152833333
93,8,3326,0,0,23,0
93,8,3327,0.015321063131332718,1.4607750635445375e-05,23,1.532106313
93,8,3328,0.016149667,6.087327455918663e-06,23,1.614966667
93,9,3326,0,0,13,0
93,9,3327,0.014104108,3.6367787297490045e-05,13,1.410410836
93,9,3328,0.082991667,8.393946231262305e-05,13,8.299166667
93,10,3326,0,0,3,0
93,10,3327,0,0,3,0
93,10,3328,0,0,3,0
94,1,3326,0.000107003,0,94,0.010700264
94,1,3327,0.000106575,0,94,0.010657513
94,1,3328,0.000106667,0,94,0.010666667
94,2,3326,0.000113862,0,84,0.011386178
94,2,3327,0.000114346,0,84,0.011434623
94,2,3328,0.000113333,0,84,0.011333333
94,3,3326,0.000119349,7.513815103664374e-07,74,0.011934909
94,3,3327,0.000123227,0,74,0.012322749
94,3,3328,0.000121667,0,74,0.012166667
94,4,3326,2.112616159593061e-05,1.2721815773691753e-06,64,0.002112616
94,4,3327,0.000324166,0,64,0.032416602
94,4,3328,0.000323333,0,64,0.032333333
94,5,3326,6.420158199282808e-05,6.262514348237791e-06,54,0.006420158
94,5,3327,0.000534652,2.7193196763630376e-07,54,0.05346519
94,5,3328,0.000534667,3.3333333334000363e-07,54,0.053466667
94,6,3326,2.743657350120858e-07,2.743657350120858e-07,44,2.74366E-05
94,6,3327,0.000865701,1.998283696320006e-06,44,0.08657009
94,6,3328,0.000881,6.666666666599864e-07,44,0.0881
94,7,3326,0,0,34,0
94,7,3327,0.001443427,1.6615317673948175e-06,34,0.144342692
94,7,3328,0.001452333,4.082482904720121e-07,34,0.145233333
94,8,3326,0,0,24,0
94,8,3327,0.012384474,1.8206584788849206e-05,24,1.238447422
94,8,3328,0.013058999999999979,8.573214099745164e-06,24,1.3059
94,9,3326,0,0,14,0
94,9,3327,0.010378419,5.198881240183112e-05,14,1.037841942
94,9,3328,0.065552,5.962475250355888e-05,14,6.5552
94,10,3326,0,0,4,0
94,10,3327,0,0,4,0
94,10,3328,0,0,4,0
95,1,3326,0.000105631,0,95,0.010563081
95,1,3327,0.000105465,0,95,0.010546497
95,1,3328,0.000105,0,95,0.0105
95,2,3326,0.000113862,0,85,0.011386178
95,2,3327,0.000113236,0,85,0.011323608
95,2,3328,0.000113333,0,85,0.011333333
95,3,3326,0.000119349,7.513815103664374e-07,75,0.011934909
95,3,3327,0.000122117,0,75,0.012211734
95,3,3328,0.000121667,0,75,0.012166667
95,4,3326,2.3595453211039376e-05,1.464712211200063e-06,65,0.002359545
95,4,3327,0.000308624,0,65,0.030862382
95,4,3328,0.000308333,0,65,0.030833333
95,5,3326,6.612214213791269e-05,5.612774618282852e-06,55,0.006612214
95,5,3327,0.00050823,2.2203152179999524e-07,55,0.050823015
95,5,3328,0.000508,3.3333333334000363e-07,55,0.0508
95,6,3326,5.487314700241716e-07,5.487314700241716e-07,45,5.48731E-05
95,6,3327,0.000823959,1.7341216212857663e-06,45,0.082395898
95,6,3328,0.000838,3.333333333399991e-07,45,0.0838
95,7,3326,0,0,35,0
95,7,3327,0.001375707,1.5856222219222308e-06,35,0.137570731
95,7,3328,0.001382667,4.082482904720283e-07,35,0.138266667
95,8,3326,0,0,25,0
95,8,3327,0.010473671,1.7257863336452944e-05,25,1.047367095
95,8,3328,0.011014,9.826268648666977e-06,25,1.1014
95,9,3326,0,0,15,0
95,9,3327,0.014753328530051379,4.7409839280557236e-05,15,1.475332853
95,9,3328,0.057620333333333315,5.699999999999657e-05,15,5.762033333
95,10,3326,0,0,5,0
95,10,3327,0,0,5,0
95,10,3328,0,0,5,0
96,1,3326,0.000105631,0,96,0.010563081
96,1,3327,0.000105465,0,96,0.010546497
96,1,3328,0.000105,0,96,0.0105
96,2,3326,0.00011249,0,86,0.011248995
96,2,3327,0.000113236,0,86,0.011323608
96,2,3328,0.000113333,0,86,0.011333333
96,3,3326,0.000118526,3.3602802685132715e-07,76,0.0118526
96,3,3327,0.000121007,0,76,0.012100718
96,3,3328,0.00012,0,76,0.012
96,4,3326,3.7313739961643676e-05,3.0490416090580307e-06,66,0.003731374
96,4,3327,0.000293082,0,66,0.029308161
96,4,3328,0.000293333,0,66,0.029333333
96,5,3326,6.475031346285225e-05,5.442547657294526e-06,56,0.006475031
96,5,3327,0.000483807,2.2203152181999502e-07,56,0.048380669
96,5,3328,0.000483,3.3333333333999553e-07,56,0.0483
96,6,3326,8.230972050362575e-07,5.487314700241716e-07,46,8.23097E-05
96,6,3327,0.000790876,8.307658836970918e-07,46,0.079087628
96,6,3328,0.000796667,0,46,0.079666667
96,7,3326,2.743657350120858e-07,2.7436573501208586e-07,36,2.74366E-05
96,7,3327,0.001312428,6.473275614358715e-07,36,0.131242833
96,7,3328,0.001314333,4.082482904720283e-07,36,0.131433333
96,8,3326,0,0,26,0
96,8,3327,0.009204317,4.657372493051044e-06,26,0.920431674
96,8,3328,0.009403333,5.651941652612563e-06,26,0.940333333
96,9,3326,0,0,16,0
96,9,3327,0.022880348,6.512851049502528e-05,16,2.288034832
96,9,3328,0.055437,2.5714241622531707e-05,16,5.5437
96,10,3326,0,0,6,0
96,10,3327,0,0,6,0
96,10,3328,0,0,6,0
97,1,3326,0.000104259,0,97,0.010425898
97,1,3327,0.000104355,0,97,0.010435482
